date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-05-28,30.1,22,36,0,,185,12.6,,993.3,
2022-05-29,20.8,17.7,35.3,0,,331,16.2,,998.3,
2022-05-30,22.2,10,32,0,,305,9.8,,1003.4,
2022-05-31,22.3,11,31.9,0,,49,6.2,,1000.4,
2022-06-01,26.5,14,36,0,,239,9.5,,1003,
2022-06-02,27.9,16.6,37,0,,110,9.5,,1001.7,
2022-06-03,28.8,21.2,35.8,0,,103,8.6,,1001.5,
2022-06-04,24.8,21,35.4,0.3,,30,9.3,,1001.5,
2022-06-05,27.7,19,35,0,,322,16.5,,1000.7,
2022-06-06,22.9,19,34.6,0,,5,15.2,,1004.9,
2022-06-07,22.7,17,28.4,0,,151,8.3,,1008.4,
2022-06-08,20.9,19,26.6,0,,100,10.1,,1008.8,
2022-06-09,21.2,17,25.1,0,,135,5.9,,1009.2,
2022-06-10,24,18.2,29,7.6,,106,9.3,,1008.9,
2022-06-11,21.7,18.8,28.4,16.5,,105,9.8,,1009.8,
2022-06-12,20.7,17,27.1,21.8,,140,10.7,,1005.3,
2022-06-13,19.6,16.5,27.1,0,,89,7.8,,1004.3,
2022-06-14,22.2,18.3,27,0,,22,6.3,,1005.4,
2022-06-15,23.4,19.3,27.6,0,,131,8.9,,1006.3,
2022-06-16,24.6,20,30.1,0,,102,7.1,,1003.4,
2022-06-17,26.4,20,31,0,,87,7.8,,1001.6,
2022-06-18,27.3,21.6,32.2,1,,104,8.4,,1002.1,
2022-06-19,27.4,21.8,32.2,0,,126,8.1,,1004.2,
2022-06-20,29.3,22.8,34,0,,129,6.6,,1000.4,
2022-06-21,29.3,24.9,34.9,0,,71,6.9,,999,
2022-06-22,23.9,21.4,33.8,3.6,,40,7.1,,1000.6,
2022-06-23,27.3,21.4,36.4,0,,328,8.1,,997.9,
2022-06-24,29.6,20.9,38,0,,298,9.2,,997,
2022-06-25,32.1,21.6,39.2,0,,134,6.9,,994.4,
2022-06-26,27.8,22.3,39.2,9.4,,83,9.6,,1000.2,
2022-06-27,26.2,23,32,10.7,,357,6.9,,997.3,
2022-06-28,23.5,21,31.1,12.2,,340,9,,998,
2022-06-29,24.1,21,27.8,4.3,,344,10.1,,1002.6,
2022-06-30,26.9,21.6,31.7,0,,77,6.5,,1005.7,
2022-07-01,25.3,22.2,31.7,3.8,,106,5.9,,1007.5,
2022-07-02,27.6,22.8,31.5,35.6,,118,5.9,,1007.5,
2022-07-03,24.1,22.5,31.5,49.8,,97,6.6,,1005.1,
2022-07-04,26.8,22.3,29.8,0,,113,6,,1002,
2022-07-05,26.6,22.7,33,3.8,,90,7.4,,1002.2,
2022-07-06,25.6,22.8,32.9,1.5,,36,7.5,,1002,
2022-07-07,30.1,22.2,36.3,0,,203,6.2,,1001.2,
2022-07-08,28.4,25,36.3,0,,27,5.7,,1000.4,
2022-07-09,28.2,23,35.1,10.9,,10,6.9,,1002,
2022-07-10,23.4,19.9,35.1,17.5,,171,7.7,,1005.1,
2022-07-11,24.9,19.6,28,9.1,,93,5,,1005.9,
2022-07-12,23.8,20.6,27.5,8.6,,9,8.4,,1003.7,
2022-07-13,29,20.6,35,0,,248,7.8,,1000.1,
2022-07-14,29.2,21.9,36,0,,5,8.1,,1001.4,
2022-07-15,30.5,22,37,0,,7,7.4,,1000.6,
2022-07-16,28.6,23,36.3,0,,92,8.6,,998.6,
2022-07-17,30.4,23.8,37.2,0,,266,9,,997.9,
2022-07-18,29.2,23,37.2,0,,20,8.9,,1000.1,
2022-07-19,28.8,21.7,35.7,0,,111,6.5,,1001.6,
2022-07-20,27.9,25,33,0,,172,11.3,,1003.3,
2022-07-21,28.6,22,34,0,,141,6.5,,1006.1,
2022-07-22,26.8,21.5,33.3,13,,133,8.1,,1007.2,
2022-07-23,28.2,21.5,34,0,,283,10.4,,1003,
2022-07-24,27.8,22.8,34,0,,160,8,,1002.1,
2022-07-25,28.9,23,33.5,0,,145,8.7,,1004.4,
2022-07-26,27.6,23,33.3,47,,142,8.1,,1005.6,
2022-07-27,23,21,33.3,101.1,,44,8,,1007.5,
2022-07-28,24.4,20.4,30,0.3,,22,9.3,,1006.9,
2022-07-29,27.6,21.4,32,0,,125,6.5,,1007.8,
2022-07-30,27.6,23.7,32,0,,120,8.7,,1007.9,
2022-07-31,28.7,25,33,0,,134,6.9,,1005.5,
2022-08-01,29.8,25.6,34.1,0,,147,5.9,,1004.8,
2022-08-02,30.9,26.4,35,0,,131,7.5,,1005.8,
2022-08-03,31.2,27.7,36,0,,166,8.8,,1005.5,
2022-08-04,29.2,25,36,11.2,,146,10.1,,1003.6,
2022-08-05,30.7,25.1,37,0,,94,5.6,,1002.2,
2022-08-06,28.4,25.1,36.7,27.2,,47,6.2,,1001.8,
2022-08-07,29.2,25.1,34,4.1,,152,5.3,,999.8,
2022-08-08,25.2,21,32.7,0.3,,55,8.4,,1007,
2022-08-09,21.6,19.8,27.8,6.1,,233,9.2,,1009.4,
2022-08-10,26,17.9,31,0,,181,6,,1006.2,
2022-08-11,27.6,20.8,32,0,,175,6.9,,1003.1,
2022-08-12,27.7,22.9,32,0,,138,6.9,,1003.6,
2022-08-13,28.5,24.7,32.4,0,,120,6.3,,1004,
2022-08-14,23.7,23,32.4,9.7,,58,6.3,,1000.8,
2022-08-15,27.7,23,36,0,,328,11.7,,999.9,
2022-08-16,26.7,19.9,35.1,0,,96,7.8,,1006.9,
2022-08-17,27,22.6,31,1,,141,7.8,,1006.2,
2022-08-18,23.6,22.9,30.7,16,,124,6.5,,1001.5,
2022-08-19,25.5,21,32,0,,333,11.7,,1001.2,
2022-08-20,26.8,20.2,31.7,0,,174,9.6,,1007.9,
2022-08-21,25.8,23,31.4,32,,136,8,,1002.2,
2022-08-22,24.7,20,34,0,,356,11.4,,1003.1,
2022-08-23,23.4,16.5,33.3,0,,341,8.1,,1014.3,
2022-08-24,23,18,28.7,0,,209,7.4,,1010.8,
2022-08-25,24.2,18,32.3,0,,277,9.9,,1007.8,
2022-08-26,20.3,16,32.3,0,,326,13.8,,1008.5,
2022-08-27,20.1,11,27.7,0,,2,6.5,,1015.1,
2022-08-28,17.9,14.9,27.5,1.5,,220,4.5,,1014.1,
2022-08-29,19.7,16,25,0,,186,7.2,,1013.2,
2022-08-30,22,15,29,0,,296,6.9,,1012.7,
2022-08-31,24.4,16,32,0,,299,9.5,,1011.5,
2022-09-01,22.8,15,32,0,,89,8.1,,1017.4,
2022-09-02,22.3,15.7,29,0,,138,5.7,,1017.2,
2022-09-03,22.8,18.1,28.4,0.3,,136,6.8,,1013.2,
2022-09-04,21.8,18.6,29,3.3,,185,7.1,,1007.9,
2022-09-05,20.7,17,30,0,,331,11.1,,1008.2,
2022-09-06,21.8,11,30,0,,302,11.1,,1009,
2022-09-07,22.9,13,33,0,,307,6.2,,1016.5,
2022-09-08,24,16.6,32,0,,22,5.9,,1017,
2022-09-09,24.5,18.8,32,0,,73,5.7,,1016.6,
2022-09-10,24.8,19,31.9,0,,65,7.8,,1015.9,
2022-09-11,24.4,20.2,31.6,0,,100,6.8,,1013.8,
2022-09-12,24.6,21,30.1,0,,126,5.4,,1013,
2022-09-13,24.3,19,30.3,0,,75,5.4,,1018.2,
2022-09-14,24.8,19,31,0,,86,7.2,,1017.9,
2022-09-15,24.1,18,31.3,0,,139,5.7,,1011.5,
2022-09-16,25.2,18.6,32,0,,196,6.8,,1005.4,
2022-09-17,25,19.6,31,0,,129,6,,1007.1,
2022-09-18,22.1,16,30.5,0,,22,10.4,,1012.8,
2022-09-19,20.1,13,30.5,0,,18,7.5,,1017.9,
2022-09-20,17.4,11,26.2,0,,334,7.5,,1018.5,
2022-09-21,20.9,11.2,27,0.5,,147,9.2,,1013,
2022-09-22,19.3,8.1,27,0.3,,318,18.6,,1009.9,
2022-09-23,17.7,8.4,27.2,0,,271,19.2,,1017.7,
2022-09-24,18.1,7,28,0,,143,7.8,,1016,
2022-09-25,17.4,10.1,26.4,0,,134,5.3,,1013.2,
2022-09-26,19.7,13,28.5,0,,81,5.9,,1014.8,
2022-09-27,19.9,13,30,0,,112,5.4,,1014.6,
2022-09-28,21,13,29.1,0,,105,5.9,,1010.7,
2022-09-29,21.7,14,30,0,,87,5.3,,1010.3,
2022-09-30,22.2,16.2,29.8,0,,118,5.4,,1010,
2022-10-01,21.9,18,29.4,2.3,,131,7.1,,1012.6,
2022-10-02,19.3,17.2,24.8,3,,54,5.6,,1012.2,
2022-10-03,12.4,10,20.5,1.5,,6,13.2,,1019.3,
2022-10-04,8.6,4,20.5,0,,11,11,,1030.5,
2022-10-05,8.8,1,16.7,0,,27,6.3,,1028.5,
2022-10-06,10.6,2,19,0,,159,6.6,,1024.8,
2022-10-07,13.2,4.6,20,0,,144,5.9,,1022,
2022-10-08,11.6,8.5,19.9,0,,145,7.5,,1018.9,
2022-10-09,12.1,4.5,16,0,,314,26.9,,1023.7,
2022-10-10,9.3,4.5,19,0,,313,13.8,,1024.8,
2022-10-11,10.3,1.9,21,0,,359,6.3,,1024.2,
2022-10-12,11.7,3.9,20.7,0,,72,4.5,,1023.9,
2022-10-13,13.8,7.6,20.5,0,,76,4.4,,1023.5,
2022-10-14,13.3,9,22,0,,111,5,,1020.1,
2022-10-15,17.6,9.1,24.4,0,,35,5.3,,1019.1,
2022-10-16,13.7,9,24.4,0,,8,16.5,,1026.6,
2022-10-17,9,4,19.4,0,,309,16.3,,1029.4,
2022-10-18,8.3,-1,19.4,0,,221,5.3,,1025.2,
2022-10-19,11.4,1.6,21.1,0,,63,5.3,,1023,
2022-10-20,12.1,6,21.1,0,,103,5.6,,1022.4,
2022-10-21,14.1,6.9,22.1,0,,299,4.8,,1020.4,
2022-10-22,11.8,7,22.1,0,,330,13.1,,1024.5,
2022-10-23,11.3,2,22.4,0,,26,5.9,,1024.7,
2022-10-24,10.8,3,22.4,0,,42,5.9,,1024.3,
2022-10-25,12.6,6.6,19.9,0,,55,5.4,,1021.3,
2022-10-26,13.9,9.5,19.3,0,,23,8.9,,1023.9,
2022-10-27,10.6,10,18.4,0,,47,6.9,,1032.6,
2022-10-28,11,9,13.1,0,,102,4.8,,1031.2,
2022-10-29,12.2,10.6,14.4,0,,120,4.7,,1028.6,
2022-10-30,12.7,11,15.8,0,,176,4.2,,1023.9,
2022-10-31,9.9,7,17.3,0,,323,13.2,,1024.8,
2022-11-01,9.5,0.9,17.3,0,,118,7.1,,1025.7,
2022-11-02,11.6,4.4,17,0.5,,26,5.9,,1020.8,
2022-11-03,5.8,1,16.2,0,,184,9.3,,1027.3,
2022-11-04,6.3,-3,15,0,,287,7.8,,1029.1,
2022-11-05,7.3,-0.7,17,0,,251,6.2,,1024.8,
2022-11-06,7.1,1.9,16.5,0,,39,4.5,,1020.2,
2022-11-07,7.2,1,18,0,,359,8.4,,1023.5,
2022-11-08,6.1,0,16.8,0,,38,3.5,,1023.9,
2022-11-09,9.7,0,16.5,0,,27,4.8,,1021.4,
2022-11-10,13.1,5.5,18,0,,42,6.5,,1022.7,
2022-11-11,12,7.1,16.9,33,,52,4.1,,1020.4,
2022-11-12,5.9,4,13.2,0,,328,21.8,,1021.9,
2022-11-13,2.8,-2,11.3,0,,16,9.2,,1028.8,
2022-11-14,4,-3,13,0,,195,4.8,,1020,
2022-11-15,6.8,-2,17.1,0,,317,7.7,,1017.6,
2022-11-16,5.4,-2,16,0,,7,4.7,,1018.2,
2022-11-17,5.9,-1,15,0,,346,5.4,,1019.9,
2022-11-18,8.8,2.7,15.4,0,,25,4.5,,1025.9,
2022-11-19,7.6,4,15,0,,143,4.5,,1020.2,
2022-11-20,7.1,3,14.3,0,,40,5,,1020.1,
2022-11-21,6.2,1,13,0,,20,5.6,,1025.2,
2022-11-22,6,3,13,0,,133,6,,1023.7,
2022-11-23,6.1,0,13.1,0,,59,4.1,,1019.1,
2022-11-24,6.9,1,13.1,0,,32,3.3,,1014.9,
2022-11-25,5.5,2,13.4,0,,324,15.3,,1015.5,
2022-11-26,0.9,-5,13.4,0,,84,11,,1023.2,
2022-11-27,4.8,-0.6,8,0,,13,6.3,,1014.8,
2022-11-28,3.8,-0.3,13.3,0,,330,17.6,,1018.5,
2022-11-29,-7.6,-10.8,-2,0,,330,24.6,,1037.7,
2022-11-30,-7.2,-11,-1,0,,291,16.2,,1040.2,
2022-12-01,-4.7,-14,1,0,,280,13.1,,1034.9,
2022-12-02,-6.4,-12,0.6,0,,47,3.9,,1026.2,
2022-12-03,-5.1,-11,2.6,0,,334,11.6,,1031.2,
2022-12-04,-5.7,-14,2,0,,168,5.1,,1036.3,
2022-12-05,-4.6,-11,5.5,0,,323,9.5,,1031.8,
2022-12-06,-3.4,-13,7,0,,240,6,,1025.5,
2022-12-07,-0.2,-7.6,8.2,0,,5,4.5,,1025.2,
2022-12-08,-0.1,-5,9,0,,336,6.3,,1025.8,
2022-12-09,1.9,-9,9.5,0,,341,4.8,,1023.8,
2022-12-10,-0.9,-1.7,7.8,0,,322,21.9,,1029.8,
2022-12-11,-0.1,-6,4.9,0,,24,8.7,,1029,
2022-12-12,0.7,-4,4.9,0,,287,19.1,,1021.3,
2022-12-13,-7.1,-6,3.1,0,,304,26.4,,1028.6,
2022-12-14,-5.1,-15,-0.1,0,,313,6.5,,1027.5,
2022-12-15,-6.3,-10,-0.1,0,,6,13.5,,1030.6,
2022-12-16,-6.5,-12,-1,0,,337,16.2,,1037,
2022-12-17,-8.6,-14,-1,0,,322,18.8,,1035.8,
2022-12-18,-8.3,-15,-0.3,0,,78,4.7,,1026.1,
2022-12-19,-6.1,-15,3,0,,47,5.6,,1025.5,
2022-12-20,-2.7,-10.1,2.8,0,,318,7.8,,1021.4,
2022-12-21,-3.8,-8,2.6,0,,335,12,,1019.1,
2022-12-22,-6.1,-10,0.4,0,,325,25.7,,1025.2,
2022-12-23,-5.3,-10,0.5,0,,18,11.1,,1028,
2022-12-24,-3.8,-10,4.1,0,,359,8.9,,1031.2,
2022-12-25,-5.6,-9,4.1,0,,7,6,,1030.6,
2022-12-26,-3.9,-11,4,0,,327,7.7,,1030.2,
2022-12-27,-5.8,-12,3.8,0,,319,13.8,,1032.9,
2022-12-28,-2.7,-14,3.2,0,,303,10.8,,1032.9,
2022-12-29,-5.8,-10,3.4,0,,333,10.5,,1035.1,
2022-12-30,-5.6,-13,4.2,0,,292,5.6,,1032.7,
2022-12-31,-3.6,-12,7.7,0,,351,5.3,,1031,
2023-01-01,-1.8,-12,7.7,0,,359,6.6,,1035.9,
